location_id,short_name,lead_hours,value_old,value_new,absolute_difference,tolerance,within_tolerance
binh_dinh_grid_016,tp,84,10.340239644050598,10.340239524841309,1.1920928955078125e-07,0.0001,True
binh_dinh_grid_010,10u,90,-0.27122947573661804,-0.27122947573661804,0.0,0.001,True
binh_dinh_grid_011,10u,90,3.315074235200882,3.315074235200882,0.0,0.001,True
binh_dinh_grid_013,10u,90,0.750254899263382,0.750254899263382,0.0,0.001,True
binh_dinh_grid_014,10u,90,1.351084977388382,1.351084977388382,0.0,0.001,True
binh_dinh_grid_016,10u,90,0.44544532895088196,0.44544532895088196,0.0,0.001,True
binh_dinh_grid_010,10v,90,1.2586930990219116,1.2586889266967773,4.172325134277344e-06,0.001,True
binh_dinh_grid_011,10v,90,2.2339128255844116,2.2339086532592773,4.172325134277344e-06,0.001,True
binh_dinh_grid_013,10v,90,1.3628190755844116,1.3628149032592773,4.172325134277344e-06,0.001,True
binh_dinh_grid_014,10v,90,1.2422746419906616,1.2423315048217773,5.6862831115722656e-05,0.001,True
binh_dinh_grid_016,10v,90,1.1230729818344116,1.1230688095092773,4.172325134277344e-06,0.001,True
binh_dinh_grid_010,2d,90,295.392822265625,295.392822265625,0.0,0.001,True
binh_dinh_grid_011,2d,90,295.76055908203125,295.76055908203125,0.0,0.001,True
binh_dinh_grid_013,2d,90,295.068359375,295.068359375,0.0,0.001,True
binh_dinh_grid_014,2d,90,295.88983154296875,295.88983154296875,0.0,0.001,True
binh_dinh_grid_016,2d,90,294.6878662109375,294.6878662109375,0.0,0.001,True
binh_dinh_grid_010,2t,90,299.7122497558594,299.7122497558594,0.0,0.001,True
binh_dinh_grid_011,2t,90,300.1946105957031,300.1946716308594,6.103515625e-05,0.001,True
binh_dinh_grid_013,2t,90,298.2332458496094,298.2332458496094,0.0,0.001,True
binh_dinh_grid_014,2t,90,300.3030700683594,300.3030700683594,0.0,0.001,True
binh_dinh_grid_016,2t,90,298.2920837402344,298.2920837402344,0.0,0.001,True
binh_dinh_grid_010,sp,90,99990.2421875,99990.28125,0.0390625,0.2,True
binh_dinh_grid_011,sp,90,99936.3671875,99936.40625,0.0390625,0.2,True
binh_dinh_grid_013,sp,90,97783.6171875,97783.65625,0.0390625,0.2,True
binh_dinh_grid_014,sp,90,100070.7421875,100070.78125,0.0390625,0.2,True
binh_dinh_grid_016,sp,90,97540.9296875,97540.90625,0.0234375,0.2,True
binh_dinh_grid_010,tcc,90,89.11996459960938,89.11972045898438,0.000244140625,0.005,True
binh_dinh_grid_011,tcc,90,83.41415405273438,83.41415405273438,0.0,0.005,True
binh_dinh_grid_013,tcc,90,96.78744506835938,96.78720092773438,0.000244140625,0.005,True
binh_dinh_grid_014,tcc,90,90.92831420898438,90.92831420898438,0.0,0.005,True
binh_dinh_grid_016,tcc,90,98.73007202148438,98.73007202148438,0.0,0.005,True
binh_dinh_grid_010,ssr,90,69946000.0,69945876.0,124.0,2048.0,True
binh_dinh_grid_011,ssr,90,84765840.0,84765716.0,124.0,2048.0,True
binh_dinh_grid_013,ssr,90,72254608.0,72254484.0,124.0,2048.0,True
binh_dinh_grid_014,ssr,90,87559312.0,87559188.0,124.0,2048.0,True
binh_dinh_grid_016,ssr,90,74946192.0,74946068.0,124.0,2048.0,True
binh_dinh_grid_010,tp,90,8.216330766677856,8.21633005142212,7.152557373046875e-07,0.0001,True
binh_dinh_grid_011,tp,90,4.854286432266235,4.8542866706848145,2.384185791015625e-07,0.0001,True
binh_dinh_grid_013,tp,90,12.552153825759888,12.552155017852783,1.1920928955078125e-06,0.0001,True
binh_dinh_grid_014,tp,90,8.285374879837036,8.285374164581299,7.152557373046875e-07,0.0001,True
binh_dinh_grid_016,tp,90,10.491801500320435,10.491800785064697,7.152557373046875e-07,0.0001,True
binh_dinh_grid_010,10u,96,-0.7458871603012085,-0.7458871603012085,0.0,0.001,True
binh_dinh_grid_011,10u,96,1.3120962381362915,1.3119741678237915,0.0001220703125,0.001,True
binh_dinh_grid_013,10u,96,-1.1926645040512085,-1.1926645040512085,0.0,0.001,True
binh_dinh_grid_014,10u,96,-0.0869516134262085,-0.0869516134262085,0.0,0.001,True
binh_dinh_grid_016,10u,96,-0.4862436056137085,-0.4861215353012085,0.0001220703125,0.001,True
binh_dinh_grid_010,10v,96,1.1197038888931274,1.119691252708435,1.2636184692382812e-05,0.001,True
binh_dinh_grid_011,10v,96,3.1276994943618774,3.127747893333435,4.839897155761719e-05,0.001,True
binh_dinh_grid_013,10v,96,1.1312395334243774,1.131287932395935,4.839897155761719e-05,0.001,True
binh_dinh_grid_014,10v,96,1.8079973459243774,1.808045744895935,4.839897155761719e-05,0.001,True
binh_dinh_grid_016,10v,96,1.7746111154556274,1.774598479270935,1.2636184692382812e-05,0.001,True
binh_dinh_grid_010,2d,96,295.7706604003906,295.7706604003906,0.0,0.001,True
binh_dinh_grid_011,2d,96,296.1228332519531,296.1228332519531,0.0,0.001,True
binh_dinh_grid_013,2d,96,295.5470886230469,295.5470886230469,0.0,0.001,True
binh_dinh_grid_014,2d,96,295.894287109375,295.8943176269531,3.0517578125e-05,0.001,True
binh_dinh_grid_016,2d,96,295.1974182128906,295.1974182128906,0.0,0.001,True
binh_dinh_grid_010,2t,96,300.94305419921875,300.9430236816406,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2t,96,300.99591064453125,300.9958801269531,3.0517578125e-05,0.001,True
binh_dinh_grid_013,2t,96,298.89605712890625,298.8960266113281,3.0517578125e-05,0.001,True
binh_dinh_grid_014,2t,96,301.38702392578125,301.3869934082031,3.0517578125e-05,0.001,True
binh_dinh_grid_016,2t,96,299.2320556640625,299.2320861816406,3.0517578125e-05,0.001,True
binh_dinh_grid_010,sp,96,100002.0859375,100002.0625,0.0234375,0.2,True
binh_dinh_grid_011,sp,96,99975.5234375,99975.5625,0.0390625,0.2,True
binh_dinh_grid_013,sp,96,97793.7109375,97793.6875,0.0234375,0.2,True
binh_dinh_grid_014,sp,96,100110.2109375,100110.1875,0.0234375,0.2,True
binh_dinh_grid_016,sp,96,97550.2109375,97550.1875,0.0234375,0.2,True
binh_dinh_grid_010,tcc,96,99.98033905029297,99.98033142089844,7.62939453125e-06,0.005,True
binh_dinh_grid_011,tcc,96,99.73809051513672,99.73808288574219,7.62939453125e-06,0.005,True
binh_dinh_grid_013,tcc,96,99.85753631591797,99.85752868652344,7.62939453125e-06,0.005,True
binh_dinh_grid_014,tcc,96,99.18804168701172,99.18809509277344,5.340576171875e-05,0.005,True
binh_dinh_grid_016,tcc,96,98.23888397216797,98.23887634277344,7.62939453125e-06,0.005,True
binh_dinh_grid_010,ssr,96,70155496.0,70155344.0,152.0,2048.0,True
binh_dinh_grid_011,ssr,96,85075688.0,85075536.0,152.0,2048.0,True
binh_dinh_grid_013,ssr,96,72386792.0,72387152.0,360.0,2048.0,True
binh_dinh_grid_014,ssr,96,87882984.0,87883344.0,360.0,2048.0,True
binh_dinh_grid_016,ssr,96,75145448.0,75145296.0,152.0,2048.0,True
binh_dinh_grid_010,tp,96,8.216330766677856,8.21633005142212,7.152557373046875e-07,0.0001,True
binh_dinh_grid_011,tp,96,4.854286432266235,4.8542866706848145,2.384185791015625e-07,0.0001,True
binh_dinh_grid_013,tp,96,12.587435960769653,12.587435245513916,7.152557373046875e-07,0.0001,True
binh_dinh_grid_014,tp,96,8.285374879837036,8.285374164581299,7.152557373046875e-07,0.0001,True
binh_dinh_grid_016,tp,96,10.5015709400177,10.501570224761963,7.152557373046875e-07,0.0001,True
binh_dinh_grid_010,10u,102,3.72896671295166,3.728919744491577,4.696846008300781e-05,0.001,True
binh_dinh_grid_011,10u,102,4.72683048248291,4.726722478866577,0.00010800361633300781,0.001,True
binh_dinh_grid_013,10u,102,4.52034854888916,4.520423650741577,7.510185241699219e-05,0.001,True
binh_dinh_grid_014,10u,102,5.58095645904541,5.580970525741577,1.4066696166992188e-05,0.001,True
binh_dinh_grid_016,10u,102,3.93709659576416,3.937171697616577,7.510185241699219e-05,0.001,True
binh_dinh_grid_010,10v,102,2.142351746559143,2.142404720187187,5.297362804412842e-05,0.001,True
binh_dinh_grid_011,10v,102,3.345842957496643,3.345773860812187,6.909668445587158e-05,0.001,True
binh_dinh_grid_013,10v,102,1.648577332496643,1.6486303061246872,5.297362804412842e-05,0.001,True
binh_dinh_grid_014,10v,102,1.698992371559143,1.6990453451871872,5.297362804412842e-05,0.001,True
binh_dinh_grid_016,10v,102,1.574175477027893,1.5741674154996872,8.061528205871582e-06,0.001,True
binh_dinh_grid_010,2d,102,295.9648132324219,295.9648132324219,0.0,0.001,True
binh_dinh_grid_011,2d,102,296.4394836425781,296.4394226074219,6.103515625e-05,0.001,True
binh_dinh_grid_013,2d,102,295.4576110839844,295.4576110839844,0.0,0.001,True
binh_dinh_grid_014,2d,102,295.8390808105469,295.8390808105469,0.0,0.001,True
binh_dinh_grid_016,2d,102,295.0849914550781,295.0850524902344,6.103515625e-05,0.001,True
binh_dinh_grid_010,2t,102,304.9075927734375,304.907470703125,0.0001220703125,0.001,True
binh_dinh_grid_011,2t,102,304.23956298828125,304.239501953125,6.103515625e-05,0.001,True
binh_dinh_grid_013,2t,102,303.0908203125,303.0908203125,0.0,0.001,True
binh_dinh_grid_014,2t,102,305.48272705078125,305.482666015625,6.103515625e-05,0.001,True
binh_dinh_grid_016,2t,102,303.772216796875,303.772216796875,0.0,0.001,True
binh_dinh_grid_010,sp,102,99868.03125,99868.0,0.03125,0.2,True
binh_dinh_grid_011,sp,102,99808.90625,99808.875,0.03125,0.2,True
binh_dinh_grid_013,sp,102,97689.59375,97689.625,0.03125,0.2,True
binh_dinh_grid_014,sp,102,99938.34375,99938.375,0.03125,0.2,True
binh_dinh_grid_016,sp,102,97457.90625,97457.875,0.03125,0.2,True
binh_dinh_grid_010,tcc,102,93.32489776611328,93.32488250732422,1.52587890625e-05,0.005,True
binh_dinh_grid_011,tcc,102,91.79267120361328,91.79314422607422,0.0004730224609375,0.005,True
binh_dinh_grid_013,tcc,102,94.41181182861328,94.41179656982422,1.52587890625e-05,0.005,True
binh_dinh_grid_014,tcc,102,95.85712432861328,95.85710906982422,1.52587890625e-05,0.005,True
binh_dinh_grid_016,tcc,102,93.41425323486328,93.41423797607422,1.52587890625e-05,0.005,True
binh_dinh_grid_010,ssr,102,77043936.0,77043776.0,160.0,2048.0,True
binh_dinh_grid_011,ssr,102,94739680.0,94739520.0,160.0,2048.0,True
binh_dinh_grid_013,ssr,102,78927584.0,78927424.0,160.0,2048.0,True
binh_dinh_grid_014,ssr,102,96889568.0,96889408.0,160.0,2048.0,True
binh_dinh_grid_016,ssr,102,83493088.0,83492928.0,160.0,2048.0,True
binh_dinh_grid_010,tp,102,8.216874122619629,8.21687364578247,4.76837158203125e-07,0.0001,True
binh_dinh_grid_011,tp,102,4.859723091125488,4.85972261428833,4.76837158203125e-07,0.0001,True
binh_dinh_grid_013,tp,102,12.658197402954102,12.65819787979126,4.76837158203125e-07,0.0001,True
binh_dinh_grid_014,tp,102,8.299560546875,8.299561023712158,4.76837158203125e-07,0.0001,True
binh_dinh_grid_016,tp,102,10.58406925201416,10.584068775177002,4.76837158203125e-07,0.0001,True
binh_dinh_grid_010,10u,108,3.032578468322754,3.032604932785034,2.6464462280273438e-05,0.001,True
binh_dinh_grid_011,10u,108,3.717881202697754,3.717846632003784,3.457069396972656e-05,0.001,True
binh_dinh_grid_013,10u,108,2.307114601135254,2.307141065597534,2.6464462280273438e-05,0.001,True
binh_dinh_grid_014,10u,108,1.926255226135254,1.9262206554412842,3.457069396972656e-05,0.001,True
binh_dinh_grid_016,10u,108,1.904892921447754,1.9049193859100342,2.6464462280273438e-05,0.001,True
binh_dinh_grid_010,10v,108,2.658121347427368,2.658121347427368,0.0,0.001,True
binh_dinh_grid_011,10v,108,2.934366464614868,2.934366464614868,0.0,0.001,True
binh_dinh_grid_013,10v,108,1.8329260349273682,1.8329260349273682,0.0,0.001,True
binh_dinh_grid_014,10v,108,1.5911047458648682,1.5911047458648682,0.0,0.001,True
binh_dinh_grid_016,10v,108,1.0110266208648682,1.0110266208648682,0.0,0.001,True
binh_dinh_grid_010,2d,108,296.12762451171875,296.1275634765625,6.103515625e-05,0.001,True
binh_dinh_grid_011,2d,108,296.74676513671875,296.746826171875,6.103515625e-05,0.001,True
binh_dinh_grid_013,2d,108,295.78558349609375,295.78564453125,6.103515625e-05,0.001,True
binh_dinh_grid_014,2d,108,296.83489990234375,296.8349609375,6.103515625e-05,0.001,True
binh_dinh_grid_016,2d,108,295.84136962890625,295.84130859375,6.103515625e-05,0.001,True
binh_dinh_grid_010,2t,108,302.858642578125,302.8586730957031,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2t,108,303.29022216796875,303.2903137207031,9.1552734375e-05,0.001,True
binh_dinh_grid_013,2t,108,300.716796875,300.7168273925781,3.0517578125e-05,0.001,True
binh_dinh_grid_014,2t,108,303.38482666015625,303.3847961425781,3.0517578125e-05,0.001,True
binh_dinh_grid_016,2t,108,300.83294677734375,300.8330383300781,9.1552734375e-05,0.001,True
binh_dinh_grid_010,sp,108,99937.1328125,99937.1796875,0.046875,0.2,True
binh_dinh_grid_011,sp,108,99855.2578125,99855.1796875,0.078125,0.2,True
binh_dinh_grid_013,sp,108,97754.2578125,97754.3046875,0.046875,0.2,True
binh_dinh_grid_014,sp,108,99988.7578125,99988.8046875,0.046875,0.2,True
binh_dinh_grid_016,sp,108,97518.6328125,97518.6796875,0.046875,0.2,True
binh_dinh_grid_010,tcc,108,99.55939483642578,99.559326171875,6.866455078125e-05,0.005,True
binh_dinh_grid_011,tcc,108,95.55646514892578,95.556396484375,6.866455078125e-05,0.005,True
binh_dinh_grid_013,tcc,108,98.06525421142578,98.065185546875,6.866455078125e-05,0.005,True
binh_dinh_grid_014,tcc,108,74.84845733642578,74.848388671875,6.866455078125e-05,0.005,True
binh_dinh_grid_016,tcc,108,92.34650421142578,92.346435546875,6.866455078125e-05,0.005,True
binh_dinh_grid_010,ssr,108,81948232.0,81947928.0,304.0,2048.0,True
binh_dinh_grid_011,ssr,108,100473928.0,100474136.0,208.0,2048.0,True
binh_dinh_grid_013,ssr,108,83641928.0,83641624.0,304.0,2048.0,True
binh_dinh_grid_014,ssr,108,103752264.0,103751960.0,304.0,2048.0,True
binh_dinh_grid_016,ssr,108,89506376.0,89506072.0,304.0,2048.0,True
binh_dinh_grid_010,tp,108,8.216873526573181,8.216874122619629,5.960464477539062e-07,0.0001,True
binh_dinh_grid_011,tp,108,4.859723448753357,4.859723091125488,3.5762786865234375e-07,0.0001,True
binh_dinh_grid_013,tp,108,12.69633138179779,12.696331977844238,5.960464477539062e-07,0.0001,True
binh_dinh_grid_014,tp,108,8.289122939109802,8.289122581481934,3.5762786865234375e-07,0.0001,True
binh_dinh_grid_016,tp,108,10.751235365867615,10.751235008239746,3.5762786865234375e-07,0.0001,True
binh_dinh_grid_010,10u,114,2.6010348796844482,2.6010618209838867,2.6941299438476562e-05,0.001,True
binh_dinh_grid_011,10u,114,4.573630094528198,4.573596000671387,3.409385681152344e-05,0.001,True
binh_dinh_grid_013,10u,114,3.6085422039031982,3.6085081100463867,3.409385681152344e-05,0.001,True
binh_dinh_grid_014,10u,114,2.9354465007781982,2.9354124069213867,3.409385681152344e-05,0.001,True
binh_dinh_grid_016,10u,114,2.7993991374969482,2.7994260787963867,2.6941299438476562e-05,0.001,True
binh_dinh_grid_010,10v,114,1.8989665508270264,1.8989297151565552,3.6835670471191406e-05,0.001,True
binh_dinh_grid_011,10v,114,2.8838908672332764,2.883915066719055,2.4199485778808594e-05,0.001,True
binh_dinh_grid_013,10v,114,1.8937175273895264,1.8936806917190552,3.6835670471191406e-05,0.001,True
binh_dinh_grid_014,10v,114,1.0887858867645264,1.0887490510940552,3.6835670471191406e-05,0.001,True
binh_dinh_grid_016,10v,114,1.1683757305145264,1.1683388948440552,3.6835670471191406e-05,0.001,True
binh_dinh_grid_010,2d,114,295.96490478515625,295.9648742675781,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2d,114,296.6343994140625,296.6344299316406,3.0517578125e-05,0.001,True
binh_dinh_grid_013,2d,114,295.58868408203125,295.5886535644531,3.0517578125e-05,0.001,True
binh_dinh_grid_014,2d,114,296.3255615234375,296.3255920410156,3.0517578125e-05,0.001,True
binh_dinh_grid_016,2d,114,295.2884521484375,295.2884826660156,3.0517578125e-05,0.001,True
binh_dinh_grid_010,2t,114,300.96685791015625,300.9668884277344,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2t,114,301.13214111328125,301.1321716308594,3.0517578125e-05,0.001,True
binh_dinh_grid_013,2t,114,299.28289794921875,299.2828063964844,9.1552734375e-05,0.001,True
binh_dinh_grid_014,2t,114,301.46331787109375,301.4632263183594,9.1552734375e-05,0.001,True
binh_dinh_grid_016,2t,114,299.27764892578125,299.2776794433594,3.0517578125e-05,0.001,True
binh_dinh_grid_010,sp,114,99931.8984375,99931.8984375,0.0,0.2,True
binh_dinh_grid_011,sp,114,99831.8984375,99831.8984375,0.0,0.2,True
binh_dinh_grid_013,sp,114,97717.0234375,97717.0234375,0.0,0.2,True
binh_dinh_grid_014,sp,114,99970.1484375,99970.1484375,0.0,0.2,True
binh_dinh_grid_016,sp,114,97475.7734375,97475.7734375,0.0,0.2,True
binh_dinh_grid_010,tcc,114,99.9937744140625,99.99378204345703,7.62939453125e-06,0.005,True
binh_dinh_grid_011,tcc,114,99.6978759765625,99.69788360595703,7.62939453125e-06,0.005,True
binh_dinh_grid_013,tcc,114,100.0,100.00000762939453,7.62939453125e-06,0.005,True
binh_dinh_grid_014,tcc,114,99.3067626953125,99.30670928955078,5.340576171875e-05,0.005,True
binh_dinh_grid_016,tcc,114,99.98236083984375,99.98236846923828,7.62939453125e-06,0.005,True
binh_dinh_grid_010,ssr,114,81948232.0,81947928.0,304.0,2048.0,True
binh_dinh_grid_011,ssr,114,100473928.0,100474136.0,208.0,2048.0,True
binh_dinh_grid_013,ssr,114,83641928.0,83641624.0,304.0,2048.0,True
binh_dinh_grid_014,ssr,114,103752264.0,103751960.0,304.0,2048.0,True
binh_dinh_grid_016,ssr,114,89506376.0,89506072.0,304.0,2048.0,True
binh_dinh_grid_010,tp,114,8.218314528465271,8.218314170837402,3.5762786865234375e-07,0.0001,True
binh_dinh_grid_011,tp,114,4.859723448753357,4.859723091125488,3.5762786865234375e-07,0.0001,True
binh_dinh_grid_013,tp,114,12.819632887840271,12.819632530212402,3.5762786865234375e-07,0.0001,True
binh_dinh_grid_014,tp,114,8.289122939109802,8.289122581481934,3.5762786865234375e-07,0.0001,True
binh_dinh_grid_016,tp,114,10.86713445186615,10.867135047912598,5.960464477539062e-07,0.0001,True
binh_dinh_grid_010,10u,120,0.7430471181869507,0.7430052757263184,4.184246063232422e-05,0.001,True
binh_dinh_grid_011,10u,120,2.3961232900619507,2.3960814476013184,4.184246063232422e-05,0.001,True
binh_dinh_grid_013,10u,120,1.9171193838119507,1.9170775413513184,4.184246063232422e-05,0.001,True
binh_dinh_grid_014,10u,120,1.6514943838119507,1.6514525413513184,4.184246063232422e-05,0.001,True
binh_dinh_grid_016,10u,120,0.8037160634994507,0.8037962913513184,8.022785186767578e-05,0.001,True
binh_dinh_grid_010,10v,120,1.9228910207748413,1.9229320287704468,4.100799560546875e-05,0.001,True
binh_dinh_grid_011,10v,120,3.1484159231185913,3.1483958959579468,2.002716064453125e-05,0.001,True
binh_dinh_grid_013,10v,120,1.9921048879623413,1.9921458959579468,4.100799560546875e-05,0.001,True
binh_dinh_grid_014,10v,120,1.8378080129623413,1.8378490209579468,4.100799560546875e-05,0.001,True
binh_dinh_grid_016,10v,120,1.9359525442123413,1.9359935522079468,4.100799560546875e-05,0.001,True
binh_dinh_grid_010,2d,120,295.9377746582031,295.937744140625,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2d,120,296.4360046386719,296.43603515625,3.0517578125e-05,0.001,True
binh_dinh_grid_013,2d,120,295.5672912597656,295.5672607421875,3.0517578125e-05,0.001,True
binh_dinh_grid_014,2d,120,296.0075378417969,296.007568359375,3.0517578125e-05,0.001,True
binh_dinh_grid_016,2d,120,295.1424255371094,295.1424560546875,3.0517578125e-05,0.001,True
binh_dinh_grid_010,2t,120,301.2298889160156,301.22991943359375,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2t,120,301.1932678222656,301.19329833984375,3.0517578125e-05,0.001,True
binh_dinh_grid_013,2t,120,299.3076477050781,299.30767822265625,3.0517578125e-05,0.001,True
binh_dinh_grid_014,2t,120,301.7909851074219,301.79095458984375,3.0517578125e-05,0.001,True
binh_dinh_grid_016,2t,120,299.7490539550781,299.74908447265625,3.0517578125e-05,0.001,True
binh_dinh_grid_010,sp,120,99860.71875,99860.765625,0.046875,0.2,True
binh_dinh_grid_011,sp,120,99815.59375,99815.515625,0.078125,0.2,True
binh_dinh_grid_013,sp,120,97659.59375,97659.515625,0.078125,0.2,True
binh_dinh_grid_014,sp,120,99948.09375,99948.140625,0.046875,0.2,True
binh_dinh_grid_016,sp,120,97423.53125,97423.515625,0.015625,0.2,True
binh_dinh_grid_010,tcc,120,100.00000762939453,100.00000762939453,0.0,0.005,True
binh_dinh_grid_011,tcc,120,99.99288177490234,99.99286651611328,1.52587890625e-05,0.005,True
binh_dinh_grid_013,tcc,120,99.9983901977539,99.9983901977539,0.0,0.005,True
binh_dinh_grid_014,tcc,120,99.99132537841797,99.99134063720703,1.52587890625e-05,0.005,True
binh_dinh_grid_016,tcc,120,100.00000762939453,100.00000762939453,0.0,0.005,True
binh_dinh_grid_010,ssr,120,82113224.0,82113472.0,248.0,2048.0,True
binh_dinh_grid_011,ssr,120,100738248.0,100737984.0,264.0,2048.0,True
binh_dinh_grid_013,ssr,120,83747528.0,83747776.0,248.0,2048.0,True
binh_dinh_grid_014,ssr,120,103966920.0,103966656.0,264.0,2048.0,True
binh_dinh_grid_016,ssr,120,89666760.0,89666496.0,264.0,2048.0,True
binh_dinh_grid_010,tp,120,8.235912680625916,8.235913276672363,5.960464477539062e-07,0.0001,True
binh_dinh_grid_011,tp,120,4.86116349697113,4.861163139343262,3.5762786865234375e-07,0.0001,True
binh_dinh_grid_013,tp,120,12.908165335655212,12.90816593170166,5.960464477539062e-07,0.0001,True
binh_dinh_grid_014,tp,120,8.289122939109802,8.289122581481934,3.5762786865234375e-07,0.0001,True
binh_dinh_grid_016,tp,120,10.902954459190369,10.902955055236816,5.960464477539062e-07,0.0001,True
binh_dinh_grid_010,10u,126,5.121407985687256,5.121496200561523,8.821487426757812e-05,0.001,True
binh_dinh_grid_011,10u,126,4.791665554046631,4.791662216186523,3.337860107421875e-06,0.001,True
binh_dinh_grid_013,10u,126,4.302590847015381,4.302648544311523,5.7697296142578125e-05,0.001,True
binh_dinh_grid_014,10u,126,4.910226345062256,4.910314559936523,8.821487426757812e-05,0.001,True
binh_dinh_grid_016,10u,126,4.007638454437256,4.007726669311523,8.821487426757812e-05,0.001,True
binh_dinh_grid_010,10v,126,2.7906949520111084,2.790698716416955,3.764405846595764e-06,0.001,True
binh_dinh_grid_011,10v,126,3.4351651668548584,3.435107896104455,5.7270750403404236e-05,0.001,True
binh_dinh_grid_013,10v,126,2.2516324520111084,2.251636216416955,3.764405846595764e-06,0.001,True
binh_dinh_grid_014,10v,126,2.3942105770111084,2.394214341416955,3.764405846595764e-06,0.001,True
binh_dinh_grid_016,10v,126,1.4662930965423584,1.466235825791955,5.7270750403404236e-05,0.001,True
binh_dinh_grid_010,2d,126,295.64752197265625,295.6475524902344,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2d,126,296.58099365234375,296.5810241699219,3.0517578125e-05,0.001,True
binh_dinh_grid_013,2d,126,295.76251220703125,295.7625427246094,3.0517578125e-05,0.001,True
binh_dinh_grid_014,2d,126,296.233154296875,296.2331237792969,3.0517578125e-05,0.001,True
binh_dinh_grid_016,2d,126,295.47467041015625,295.4747009277344,3.0517578125e-05,0.001,True
binh_dinh_grid_010,2t,126,306.0321350097656,306.0321044921875,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2t,126,304.8988952636719,304.89892578125,3.0517578125e-05,0.001,True
binh_dinh_grid_013,2t,126,302.8053894042969,302.805419921875,3.0517578125e-05,0.001,True
binh_dinh_grid_014,2t,126,305.5243835449219,305.5244140625,3.0517578125e-05,0.001,True
binh_dinh_grid_016,2t,126,303.0382995605469,303.038330078125,3.0517578125e-05,0.001,True
binh_dinh_grid_010,sp,126,99717.2109375,99717.15625,0.0546875,0.2,True
binh_dinh_grid_011,sp,126,99661.6484375,99661.65625,0.0078125,0.2,True
binh_dinh_grid_013,sp,126,97570.2109375,97570.28125,0.0703125,0.2,True
binh_dinh_grid_014,sp,126,99801.5859375,99801.65625,0.0703125,0.2,True
binh_dinh_grid_016,sp,126,97331.7734375,97331.78125,0.0078125,0.2,True
binh_dinh_grid_010,tcc,126,99.98847961425781,99.988525390625,4.57763671875e-05,0.005,True
binh_dinh_grid_011,tcc,126,98.17195129394531,98.171875,7.62939453125e-05,0.005,True
binh_dinh_grid_013,tcc,126,99.95820617675781,99.958251953125,4.57763671875e-05,0.005,True
binh_dinh_grid_014,tcc,126,98.58955383300781,98.589599609375,4.57763671875e-05,0.005,True
binh_dinh_grid_016,tcc,126,99.99995422363281,100.0,4.57763671875e-05,0.005,True
binh_dinh_grid_010,ssr,126,87169600.0,87169728.0,128.0,2048.0,True
binh_dinh_grid_011,ssr,126,109270592.0,109270720.0,128.0,2048.0,True
binh_dinh_grid_013,ssr,126,88922688.0,88922816.0,128.0,2048.0,True
binh_dinh_grid_014,ssr,126,112538176.0,112538304.0,128.0,2048.0,True
binh_dinh_grid_016,ssr,126,94717504.0,94716608.0,896.0,2048.0,True
binh_dinh_grid_010,tp,126,8.237353682518005,8.237353324890137,3.5762786865234375e-07,0.0001,True
binh_dinh_grid_011,tp,126,4.86116349697113,4.861163139343262,3.5762786865234375e-07,0.0001,True
binh_dinh_grid_013,tp,126,13.168911337852478,13.168911933898926,5.960464477539062e-07,0.0001,True
binh_dinh_grid_014,tp,126,8.300633788108826,8.300633430480957,3.5762786865234375e-07,0.0001,True
binh_dinh_grid_016,tp,126,11.258592009544373,11.258591651916504,3.5762786865234375e-07,0.0001,True
binh_dinh_grid_010,10u,132,4.5784876346588135,4.578519940376282,3.230571746826172e-05,0.001,True
binh_dinh_grid_011,10u,132,5.3614466190338135,5.361478924751282,3.230571746826172e-05,0.001,True
binh_dinh_grid_013,10u,132,4.3904993534088135,4.390409588813782,8.976459503173828e-05,0.001,True
binh_dinh_grid_014,10u,132,4.1267054080963135,4.126737713813782,3.230571746826172e-05,0.001,True
binh_dinh_grid_016,10u,132,3.1912806034088135,3.1913129091262817,3.230571746826172e-05,0.001,True
binh_dinh_grid_010,10v,132,2.641348361968994,2.6414008736610413,5.251169204711914e-05,0.001,True
binh_dinh_grid_011,10v,132,3.743155002593994,3.7432075142860413,5.251169204711914e-05,0.001,True
binh_dinh_grid_013,10v,132,2.449697971343994,2.4496284127235413,6.955862045288086e-05,0.001,True
binh_dinh_grid_014,10v,132,2.008047580718994,2.0081000924110413,5.251169204711914e-05,0.001,True
binh_dinh_grid_016,10v,132,0.8963532447814941,0.8964057564735413,5.251169204711914e-05,0.001,True
binh_dinh_grid_010,2d,132,296.39337158203125,296.3934020996094,3.0517578125e-05,0.001,True
binh_dinh_grid_011,2d,132,296.95269775390625,296.9527282714844,3.0517578125e-05,0.001,True
binh_dinh_grid_013,2d,132,295.80340576171875,295.8034362792969,3.0517578125e-05,0.001,True
binh_dinh_grid_014,2d,132,296.63995361328125,296.6399841308594,3.0517578125e-05,0.001,True
