location_id,canonical_lat,canonical_lon,run_time,lead_hours,valid_time,forecast_temperature_c,verification_temperature_c,temperature_error_c,tigge_grid_lat,tigge_grid_lon,tigge_distance_km,era5_grid_lat,era5_grid_lon,era5_distance_km,forecast_source,verification_source,spatial_alignment
binh_dinh_audit_01,13.78,109.22,2026-08-01,132,2026-08-06 12:00:00,29.62546691894533,30.399194335937523,0.773727416992191,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,138,2026-08-06 18:00:00,28.34998474121096,28.696801757812523,0.3468170166015625,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,144,2026-08-07 00:00:00,28.57175598144533,28.198571777343773,-0.37318420410155895,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,150,2026-08-07 06:00:00,32.05568847656252,33.26436767578127,1.20867919921875,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,156,2026-08-07 12:00:00,29.256372070312523,29.649438476562523,0.39306640625,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,162,2026-08-07 18:00:00,28.478479003906276,28.213952636718773,-0.26452636718750355,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,168,2026-08-08 00:00:00,28.51532897949221,28.972344970703148,0.4570159912109375,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,174,2026-08-08 06:00:00,29.98743591308596,31.137963867187523,1.1505279541015625,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,180,2026-08-08 12:00:00,27.52753601074221,29.331994628906273,1.8044586181640625,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,186,2026-08-08 18:00:00,26.27903137207033,27.635583496093773,1.356552124023441,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,192,2026-08-09 00:00:00,27.374475097656276,28.118157958984398,0.7436828613281214,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,198,2026-08-09 06:00:00,29.08908996582033,29.423425292968773,0.33433532714844105,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,204,2026-08-09 12:00:00,27.33612976074221,28.752526855468773,1.4163970947265625,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,210,2026-08-09 18:00:00,28.123101806640648,27.210473632812523,-0.912628173828125,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,216,2026-08-10 00:00:00,28.51658020019533,27.643029785156273,-0.873550415039059,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,222,2026-08-10 06:00:00,31.0302673339844,32.14003906250002,1.1097717285156214,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,228,2026-08-10 12:00:00,28.532006835937523,29.318078613281273,0.78607177734375,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,234,2026-08-10 18:00:00,27.927697753906276,28.008447265625023,0.08074951171874645,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,240,2026-08-11 00:00:00,28.36536560058596,28.220300292968773,-0.1450653076171875,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,246,2026-08-11 06:00:00,31.433374023437523,31.801538085937523,0.3681640625,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,252,2026-08-11 12:00:00,29.878503417968773,29.572351074218773,-0.30615234375,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,258,2026-08-11 18:00:00,28.178796386718773,27.631921386718773,-0.546875,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,264,2026-08-12 00:00:00,28.83313903808596,29.071862792968773,0.2387237548828125,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,270,2026-08-12 06:00:00,31.52619323730471,32.63985595703127,1.1136627197265625,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,276,2026-08-12 12:00:00,30.277551269531276,30.918725585937523,0.6411743164062464,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,282,2026-08-12 18:00:00,28.418069458007835,28.689904785156273,0.2718353271484375,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,288,2026-08-13 00:00:00,28.983422851562523,29.956689453125023,0.9732666015625,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,294,2026-08-13 06:00:00,32.298257446289085,33.92110595703127,1.6228485107421875,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,300,2026-08-13 12:00:00,29.793359375000023,31.641625976562523,1.8482666015625,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,306,2026-08-13 18:00:00,28.62595520019533,28.769067382812523,0.14311218261719105,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,312,2026-08-14 00:00:00,28.91257629394533,28.406030273437523,-0.506546020507809,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,318,2026-08-14 06:00:00,32.61138305664065,33.35177001953127,0.740386962890625,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,324,2026-08-14 12:00:00,30.281777954101585,30.426782226562523,0.1450042724609375,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,330,2026-08-14 18:00:00,28.81763610839846,28.831323242187523,0.0136871337890625,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,336,2026-08-15 00:00:00,28.94309387207033,28.852990722656273,-0.09010314941405895,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,342,2026-08-15 06:00:00,32.18433532714846,33.44283447265627,1.2584991455078125,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,348,2026-08-15 12:00:00,29.822229003906276,30.673303222656273,0.8510742187499964,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,354,2026-08-15 18:00:00,28.442788696289085,28.621301269531273,0.1785125732421875,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
binh_dinh_audit_01,13.78,109.22,2026-08-01,360,2026-08-16 00:00:00,29.15528259277346,28.110131835937523,-1.0451507568359375,13.70558269111348,109.25045703839122,8.899839258313467,13.75,109.25,4.647772807552562,ECMWF_TIGGE,ERA5,nearest_to_canonical_audit_only
